scan_id,file_name,relative_path,parent_folder,suffix,num_dimensions,shape,shape_x,shape_y,shape_z,spacing,spacing_x,spacing_y,spacing_z,fov_x_mm,fov_y_mm,fov_z_mm,num_voxels,dtype,min_intensity,max_intensity,mean_intensity,std_intensity,median_intensity,p01_intensity,p05_intensity,p95_intensity,p99_intensity,nonzero_fraction,error
036_036-4,036_036-4.nii.gz,036_036-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,2102.0,85.1429443359375,112.44619750976562,20.0,0.0,0.0,336.0,404.0,0.8235883020898971,
036_036-5,036_036-5.nii.gz,036_036-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1534.0,83.07913208007812,108.2691879272461,21.0,0.0,0.0,323.0,386.0,0.8216117937408107,
037_037-0,037_037-0.nii.gz,037_037-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,802.0,51.172821044921875,93.79645538330078,6.0,0.0,0.0,261.0,425.0,0.7926266146817895,
037_037-1,037_037-1.nii.gz,037_037-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,805.0,52.35381317138672,97.36636352539062,6.0,0.0,0.0,278.0,445.0,0.7978708845305608,
037_037-2,037_037-2.nii.gz,037_037-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,789.0,50.6099967956543,94.53941345214844,5.0,0.0,0.0,276.0,424.0,0.7799946833648393,
037_037-3,037_037-3.nii.gz,037_037-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,743.0,49.52696990966797,91.19859313964844,5.0,0.0,0.0,261.0,412.0,0.7915719846145768,
037_037-4,037_037-4.nii.gz,037_037-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,809.0,51.0291633605957,93.74305725097656,5.0,0.0,0.0,261.0,426.0,0.7909664789434993,
037_037-5,037_037-5.nii.gz,037_037-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,780.0,48.34440612792969,89.68321990966797,5.0,0.0,0.0,250.0,407.0,0.7769258034026465,
038_038-0,038_038-0.nii.gz,038_038-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1179.0,57.433284759521484,93.5438003540039,5.0,0.0,0.0,283.0,352.0,0.7802336037597144,
038_038-1,038_038-1.nii.gz,038_038-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,796.0,60.4766845703125,104.72711181640625,6.0,0.0,0.0,287.0,460.0,0.787382508926696,
038_038-2,038_038-2.nii.gz,038_038-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1750.0,66.56668090820312,114.1745834350586,7.0,0.0,0.0,304.0,518.0,0.7652296983301827,
038_038-3,038_038-3.nii.gz,038_038-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1186.0,61.01659393310547,118.20281219482422,6.0,0.0,0.0,307.0,566.0,0.7749397776202478,
038_038-4,038_038-4.nii.gz,038_038-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1514.0,57.51068115234375,95.43534851074219,5.0,0.0,0.0,280.0,368.0,0.7690768746061751,
038_038-5,038_038-5.nii.gz,038_038-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1310.0,66.49075317382812,124.44998168945312,6.0,0.0,0.0,325.0,599.0,0.7892177326191977,
039_039-0,039_039-0.nii.gz,039_039-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,926.0,51.83086013793945,104.55574035644531,4.0,0.0,0.0,294.0,483.0,0.7735205314009662,
039_039-1,039_039-1.nii.gz,039_039-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,948.0,63.1274299621582,127.92341613769531,6.0,0.0,0.0,371.0,591.0,0.775731529615627,
039_039-2,039_039-2.nii.gz,039_039-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1107.0,58.203102111816406,118.9138412475586,5.0,0.0,0.0,346.0,540.0,0.7386393024049569,
039_039-3,039_039-3.nii.gz,039_039-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,948.0,54.43413162231445,111.4401626586914,4.0,0.0,0.0,320.0,510.0,0.736992786441924,
039_039-4,039_039-4.nii.gz,039_039-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,848.0,51.7992057800293,106.31621551513672,4.0,0.0,0.0,301.0,492.0,0.7505835171182524,
039_039-5,039_039-5.nii.gz,039_039-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,849.0,60.89014434814453,122.79202270507812,5.0,0.0,0.0,355.0,566.0,0.7602305844360429,
040_040-0,040_040-0.nii.gz,040_040-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,834.0,52.307220458984375,87.2146224975586,7.0,0.0,0.0,248.0,374.0,0.7826613697227474,
040_040-1,040_040-1.nii.gz,040_040-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,660.0,50.066951751708984,81.45034790039062,6.0,0.0,0.0,245.0,329.0,0.7768012563011972,
040_040-2,040_040-2.nii.gz,040_040-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1072.0,39.92658996582031,67.12733459472656,6.0,0.0,0.0,179.0,294.0,0.7640923650493594,
040_040-3,040_040-3.nii.gz,040_040-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1103.0,42.683265686035156,70.9595718383789,6.0,0.0,0.0,196.0,306.0,0.773068125131275,
040_040-4,040_040-4.nii.gz,040_040-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1646.0,51.493045806884766,84.32988739013672,6.0,0.0,0.0,245.0,343.0,0.7408204355702583,
040_040-5,040_040-5.nii.gz,040_040-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,4095.0,50.80183792114258,95.17022705078125,7.0,0.0,0.0,231.0,425.0,0.7855489261709725,
041_041-0,041_041-0.nii.gz,041_041-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,757.0,52.58183288574219,77.03453826904297,9.0,0.0,0.0,230.0,298.0,0.8047254056395715,
041_041-1,041_041-1.nii.gz,041_041-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,724.0,61.60165023803711,92.52301788330078,10.0,0.0,0.0,276.0,356.0,0.7944954775782399,
041_041-2,041_041-2.nii.gz,041_041-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1325.0,59.53004455566406,89.33383178710938,9.0,0.0,0.0,245.0,382.0,0.8020168753938248,
041_041-3,041_041-3.nii.gz,041_041-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1176.0,53.07748794555664,80.22862243652344,10.0,0.0,0.0,221.0,350.0,0.7932687132430162,
041_041-4,041_041-4.nii.gz,041_041-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,672.0,63.003379821777344,90.73518371582031,10.0,0.0,0.0,269.0,336.0,0.8025406624133585,
041_041-5,041_041-5.nii.gz,041_041-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1096.0,59.7545166015625,87.13544464111328,9.0,0.0,0.0,252.0,334.0,0.8103118108065532,
042_042-0,042_042-0.nii.gz,042_042-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,651.0,39.65077209472656,73.06444549560547,5.0,0.0,0.0,199.0,306.0,0.7938991611531191,
042_042-1,042_042-1.nii.gz,042_042-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,543.0,40.57684326171875,73.41517639160156,4.0,0.0,0.0,202.0,309.0,0.7752062657529931,
042_042-2,042_042-2.nii.gz,042_042-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,733.0,41.10968780517578,74.84940338134766,5.0,0.0,0.0,204.0,319.0,0.7811630303507666,
042_042-3,042_042-3.nii.gz,042_042-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,586.0,41.41259765625,76.84365844726562,5.0,0.0,0.0,210.0,333.0,0.7779891304347826,
042_042-4,042_042-4.nii.gz,042_042-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,604.0,39.83125305175781,73.4385757446289,5.0,0.0,0.0,200.0,320.0,0.7787255828607436,
042_042-5,042_042-5.nii.gz,042_042-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,669.0,38.99653625488281,73.36869812011719,4.0,0.0,0.0,200.0,319.0,0.7692770688930897,
043_043-0,043_043-0.nii.gz,043_043-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,902.0,46.1452751159668,87.09964752197266,4.0,0.0,0.0,258.0,378.0,0.762775677378702,
043_043-1,043_043-1.nii.gz,043_043-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,906.0,42.63462829589844,80.0942611694336,4.0,0.0,0.0,238.0,339.0,0.7272567803507667,
043_043-2,043_043-2.nii.gz,043_043-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1405.0,49.89845275878906,94.21649932861328,4.0,0.0,0.0,276.0,402.0,0.7232878465658475,
043_043-3,043_043-3.nii.gz,043_043-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,786.0,45.25406265258789,84.40486145019531,3.0,0.0,0.0,244.0,362.0,0.6993990889519008,
043_043-4,043_043-4.nii.gz,043_043-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,750.0,46.16817855834961,85.17195892333984,4.0,0.0,0.0,252.0,360.0,0.7550742687985718,
043_043-5,043_043-5.nii.gz,043_043-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,725.0,42.227840423583984,77.37272644042969,4.0,0.0,0.0,224.0,330.0,0.7404003557550934,
044_044-0,044_044-0.nii.gz,044_044-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1363.0,66.36397552490234,108.83204650878906,7.0,0.0,0.0,324.0,429.0,0.7935558771791641,
044_044-1,044_044-1.nii.gz,044_044-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1236.0,68.06230163574219,110.97867584228516,7.0,0.0,0.0,328.0,454.0,0.7904758388468809,
044_044-2,044_044-2.nii.gz,044_044-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1581.0,61.30866241455078,100.50273895263672,6.0,0.0,0.0,286.0,429.0,0.7749332138731359,
044_044-3,044_044-3.nii.gz,044_044-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1045.0,63.66206741333008,107.60585021972656,5.0,0.0,0.0,304.0,463.0,0.7732158094412939,
044_044-4,044_044-4.nii.gz,044_044-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1933.0,62.197940826416016,98.0240249633789,7.0,0.0,0.0,288.0,379.0,0.7765442856017644,
044_044-5,044_044-5.nii.gz,044_044-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1658.0,68.05847930908203,106.72660064697266,7.0,0.0,0.0,315.0,419.0,0.7808354993698803,
045_045-0,045_045-0.nii.gz,045_045-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,993.0,58.031829833984375,118.85382080078125,5.0,0.0,0.0,331.0,556.0,0.7825194286914514,
045_045-1,045_045-1.nii.gz,045_045-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,886.0,53.02214813232422,111.6432876586914,5.0,0.0,0.0,303.0,544.0,0.7896328896240286,
045_045-2,045_045-2.nii.gz,045_045-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,974.0,50.09896469116211,105.68399810791016,4.0,0.0,0.0,276.0,513.0,0.7791092338794371,
045_045-3,045_045-3.nii.gz,045_045-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,936.0,50.34706115722656,106.6632080078125,4.0,0.0,0.0,284.0,514.0,0.7798113907267381,
045_045-4,045_045-4.nii.gz,045_045-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,991.0,53.40114974975586,113.60124206542969,4.0,0.0,0.0,304.0,548.0,0.7869548808023524,
045_045-5,045_045-5.nii.gz,045_045-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,854.0,60.5079345703125,120.10712432861328,6.0,0.0,0.0,344.0,555.0,0.7904794489077924,
046_046-0,046_046-0.nii.gz,046_046-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,819.0,82.64141845703125,125.8183822631836,10.0,0.0,0.0,383.0,476.0,0.82034679557866,
046_046-1,046_046-1.nii.gz,046_046-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,776.0,87.64717864990234,130.29989624023438,10.0,0.0,0.0,388.0,466.0,0.8260446203528671,
046_046-2,046_046-2.nii.gz,046_046-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,2541.0,123.47354888916016,196.23638916015625,24.0,0.0,0.0,599.0,841.0,0.8419567842890149,
046_046-3,046_046-3.nii.gz,046_046-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,893.0,94.73497009277344,139.82180786132812,15.0,0.0,0.0,422.0,543.0,0.8282653000945179,
046_046-4,046_046-4.nii.gz,046_046-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,728.0,90.91844177246094,130.9951171875,11.0,0.0,0.0,388.0,474.0,0.8185542362423861,
046_046-5,046_046-5.nii.gz,046_046-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,742.0,86.78060150146484,126.37622833251953,13.0,0.0,0.0,383.0,483.0,0.8280806947069943,
047_047-0,047_047-0.nii.gz,047_047-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1001.0,71.79068756103516,111.20806121826172,11.0,0.0,0.0,333.0,477.0,0.8225838846880907,
047_047-1,047_047-1.nii.gz,047_047-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,1254.0,56.340843200683594,88.29789733886719,7.0,0.0,0.0,268.0,364.0,0.7779463019848771,
047_047-2,047_047-2.nii.gz,047_047-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,3890.0,66.06487274169922,106.02571868896484,8.0,0.0,0.0,322.0,439.0,0.7954206377336694,
047_047-3,047_047-3.nii.gz,047_047-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1156.0,57.32105255126953,89.53683471679688,8.0,0.0,0.0,276.0,368.0,0.7951067265280404,
047_047-4,047_047-4.nii.gz,047_047-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,4095.0,59.29679870605469,91.60398864746094,7.0,0.0,0.0,275.0,369.0,0.7676548387943709,
047_047-5,047_047-5.nii.gz,047_047-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,3036.0,58.93879318237305,94.17790222167969,7.0,0.0,0.0,284.0,378.0,0.766292861268641,
048_048-0,048_048-0.nii.gz,048_048-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,745.0,43.89267349243164,93.09967041015625,5.0,0.0,0.0,233.0,464.0,0.7984425869040117,
048_048-1,048_048-1.nii.gz,048_048-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,607.0,32.199222564697266,69.74547576904297,3.0,0.0,0.0,171.0,346.0,0.7507948697752573,
048_048-2,048_048-2.nii.gz,048_048-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,754.0,38.3615608215332,82.35924530029297,4.0,0.0,0.0,209.0,398.0,0.7598188733984457,
